,OBJECTID,SEQ_ID,DRIVER_ID,DEVICE_ID,INVOKE_CODE,STATUS,HEADING,GPS_STATUS,LOCATION_MESSAGE,MAP_HEADING,PVT_TYPE,VEHICLE_LABEL,SPEED,DIRECTION,STOP_DURATION,LONGITUDE,LATITUDE,LOCATION_TIME,LOCAL_TIME,DATE,BUILDING_NUMBER,STREET,CITY,STATE_ID,ZIP,CROSS_STREET,COUNTRY,LOCATION
140087,5351515,63427933,NCID,440175,8,0,16,0,MB2286-H08221 02/07/2015 03:06:42 AM EST 25 mph,29.1,MOVING UPDATE,MB2286-H08221,25.476,N,0,-71.06114361,42.32190389,2015-02-07 08:06:42.0000000,2015-02-07 03:06:42.0000000,02/07/15,236,03:06:42.00,BOSTON,MA,2125,MAYHEW ST,US,5351540
140088,5351516,63427934,NCID,464611,3,0,382,0,MB796-H14307 02/07/2015 03:05:33 AM EST 0 mph,4,MOVING,MB796-H14307,0,N,90,-71.09043528,42.29729972,2015-02-07 08:07:01.0000000,2015-02-07 03:07:01.0000000,02/07/15,67,03:07:01.00,BOSTON,MA,2124,PARKWAY ST,US,5351541
140089,5351517,63427935,NCID,464611,5,0,75,0,MB796-H14307 02/07/2015 03:07:00 AM EST 5 mph,4.3,MOVING CONFIRMATION,MB796-H14307,5.592,E,0,-71.09037,42.29735222,2015-02-07 08:07:02.0000000,2015-02-07 03:07:02.0000000,02/07/15,66,03:07:02.00,BOSTON,MA,2124,PARKWAY ST,US,5351542
140090,5351518,63427936,NCID,440179,3,0,382,0,MB1980-H99319 02/07/2015 03:05:17 AM EST 0 mph,30,MOVING,MB1980-H99319,0,N,0,-71.02561056,42.38010278,2015-02-07 08:05:24.0000000,2015-02-07 03:05:24.0000000,02/07/15,2,03:05:24.00,BOSTON,MA,2128,BENNINGTON ST,US,5351543
140091,5351519,63427937,NCID,440179,5,0,103,0,MB1980-H99319 02/07/2015 03:05:26 AM EST 6 mph,30.3,MOVING CONFIRMATION,MB1980-H99319,6.214,E,0,-71.02538333,42.38000111,2015-02-07 08:05:25.0000000,2015-02-07 03:05:25.0000000,02/07/15,2,03:05:25.00,BOSTON,MA,2128,BENNINGTON ST,US,5351544
140092,5351520,63427938,NCID,440179,8,0,66,0,MB1980-H99319 02/07/2015 03:06:26 AM EST 24 mph,30.2,MOVING UPDATE,MB1980-H99319,24.855,NE,0,-71.01849028,42.38257028,2015-02-07 08:06:24.0000000,2015-02-07 03:06:24.0000000,02/07/15,567,03:06:24.00,BOSTON,MA,2128,MOORE ST,US,5351545
140093,5351523,63427944,NCID,456225,8,0,228,0,MB90-H14316 02/07/2015 03:07:04 AM EST 12 mph,9.6,MOVING UPDATE,MB90-H14316,12.427,SW,0,-71.16656722,42.27621167,2015-02-07 08:07:04.0000000,2015-02-07 03:07:04.0000000,02/07/15,155,03:07:04.00,BOSTON,MA,2132,BAKER ST,US,5351548
140094,5351524,63427956,NCID,426377,8,0,78,0,SNOW354 02/07/2015 03:04:19 AM EST 28 mph,23.3,MOVING UPDATE,SNOW354,28.583,E,0,-71.05469389,42.32137417,2015-02-07 08:04:19.0000000,2015-02-07 03:04:19.0000000,02/07/15,857,03:04:19.00,BOSTON,MA,2125,RAMP-,US,5351549
140095,5351526,63427958,NCID,426377,8,0,4,0,SNOW354 02/07/2015 03:06:35 AM EST 39 mph,23.1,MOVING UPDATE,SNOW354,39.768,N,0,-71.06469861,42.33630361,2015-02-07 08:06:35.0000000,2015-02-07 03:06:35.0000000,02/07/15,NA,03:06:35.00,BOSTON,MA,2118,RAMP-,US,5351551
140096,5351539,63427972,NCID,426071,5,0,25,0,SNOW201 02/07/2015 03:03:02 AM EST 22 mph,9.2,MOVING CONFIRMATION,SNOW201,22.369,NE,0,-71.06715556,42.31491528,2015-02-07 08:03:02.0000000,2015-02-07 03:03:02.0000000,02/07/15,502,03:03:02.00,BOSTON,MA,2125,BIRD ST,US,5351564
140097,5351540,63427978,NCID,440113,8,0,195,0,MB1482-H15309 02/07/2015 03:07:27 AM EST 9 mph,12.5,MOVING UPDATE,MB1482-H15309,9.942,S,0,-71.03912861,42.3737,2015-02-07 08:07:28.0000000,2015-02-07 03:07:28.0000000,02/07/15,154,03:07:28.00,BOSTON,MA,2128,LONDON ST,US,5351565
140098,5351541,63427979,NCID,440237,3,2,382,0,MB2148-H08206 02/07/2015 02:28:34 AM EST Stop: 0H:39M,28,MOVING,MB2148-H08206,0,,2340,-71.16318444,42.27745222,2015-02-07 08:07:37.0000000,2015-02-07 03:07:37.0000000,02/07/15,70,03:07:37.00,BOSTON,MA,2132,POWELL ST,US,5351566
140099,5351542,63427980,NCID,440237,5,0,235,0,MB2148-H08206 02/07/2015 03:07:38 AM EST 5 mph,28.6,MOVING CONFIRMATION,MB2148-H08206,5.592,SW,0,-71.16322917,42.27750528,2015-02-07 08:07:38.0000000,2015-02-07 03:07:38.0000000,02/07/15,73,03:07:38.00,BOSTON,MA,2132,POWELL ST,US,5351567
140100,5351545,63427989,NCID,440175,8,0,25,0,MB2286-H08221 02/07/2015 03:07:42 AM EST 21 mph,29.2,MOVING UPDATE,MB2286-H08221,21.748,NE,0,-71.05781972,42.32817861,2015-02-07 08:07:42.0000000,2015-02-07 03:07:42.0000000,02/07/15,38,03:07:42.00,BOSTON,MA,2127,FR SONGIN WAY,US,5351570
140101,5351548,63427992,NCID,426029,2,0,382,0,SNOW180 02/07/2015 03:00:28 AM EST 0 mph,14,STOP,SNOW180,0,N,0,-71.06427472,42.333895,2015-02-07 08:00:28.0000000,2015-02-07 03:00:28.0000000,02/07/15,NA,03:00:28.00,BOSTON,MA,2118,20,US,5351573
140102,5351549,63427993,NCID,426029,5,0,145,0,SNOW180 02/07/2015 03:01:04 AM EST 33 mph,14.4,MOVING CONFIRMATION,SNOW180,33.554,SE,0,-71.06231139,42.33103028,2015-02-07 08:01:04.0000000,2015-02-07 03:01:04.0000000,02/07/15,NA,03:01:04.00,BOSTON,MA,2118,SOUTHAMPTON ST,US,5351574
140103,5351555,63428002,NCID,426321,5,0,9,0,SNOW326 02/07/2015 03:03:33 AM EST 24 mph,5.1,MOVING CONFIRMATION,SNOW326,24.233,N,0,-71.15817889,42.28065833,2015-02-07 08:03:33.0000000,2015-02-07 03:03:33.0000000,02/07/15,2033,03:03:33.00,BOSTON,MA,2132,LAGRANGE ST,US,5351580
140104,5351557,63428023,NCID,426321,8,0,45,0,SNOW326 02/07/2015 03:04:38 AM EST 26 mph,5.2,MOVING UPDATE,SNOW326,26.719,NE,0,-71.15397861,42.28661833,2015-02-07 08:04:38.0000000,2015-02-07 03:04:38.0000000,02/07/15,1836,03:04:38.00,BOSTON,MA,2132,MAPLE ST,US,5351582
140105,5351561,63428028,NCID,426313,8,0,265,0,SNOW322 02/07/2015 03:05:49 AM EST 6 mph,1.7,MOVING UPDATE,SNOW322,6.214,W,0,-71.11584278,42.29832861,2015-02-07 08:05:49.0000000,2015-02-07 03:05:49.0000000,02/07/15,32,03:05:49.00,BOSTON,MA,2131,WASHINGTON ST,US,5351586
140106,5351566,63428052,NCID,426313,8,0,217,0,SNOW322 02/07/2015 03:03:38 AM EST 15 mph,1.6,MOVING UPDATE,SNOW322,15.534,SW,0,-71.10694861,42.30709417,2015-02-07 08:03:38.0000000,2015-02-07 03:03:38.0000000,02/07/15,3467,03:03:38.00,BOSTON,MA,2130,GARTLAND ST,US,5351591
140107,5351567,63428053,NCID,426313,8,0,214,0,SNOW322 02/07/2015 03:04:44 AM EST 22 mph,1.6,MOVING UPDATE,SNOW322,22.369,SW,0,-71.11210389,42.30188,2015-02-07 08:04:44.0000000,2015-02-07 03:04:44.0000000,02/07/15,NA,03:04:44.00,BOSTON,MA,2130,WASHINGTON ST,US,5351592
140108,5351568,63428054,NCID,426313,8,0,216,0,SNOW322 02/07/2015 03:06:54 AM EST 24 mph,1.6,MOVING UPDATE,SNOW322,24.233,SW,0,-71.12019889,42.29391389,2015-02-07 08:06:54.0000000,2015-02-07 03:06:54.0000000,02/07/15,3949,03:06:54.00,BOSTON,MA,2131,MAHLER RD,US,5351593
140109,5351569,63428063,NCID,426313,8,0,216,0,SNOW322 02/07/2015 03:08:04 AM EST 22 mph,1.6,MOVING UPDATE,SNOW322,22.369,SW,0,-71.12611583,42.28838861,2015-02-07 08:08:04.0000000,2015-02-07 03:08:04.0000000,02/07/15,4161,03:08:04.00,BOSTON,MA,2131,LEE HILL RD,US,5351594
140110,5351570,63428064,NCID,426315,8,0,219,0,SNOW323 02/07/2015 03:03:45 AM EST 17 mph,19.6,MOVING UPDATE,SNOW323,17.398,SW,0,-71.10686833,42.30713167,2015-02-07 08:03:45.0000000,2015-02-07 03:03:45.0000000,02/07/15,3465,03:03:45.00,BOSTON,MA,2130,GARTLAND ST,US,5351595
140111,5351571,63428065,NCID,440113,8,0,180,0,MB1482-H15309 02/07/2015 03:08:27 AM EST 6 mph,12.5,MOVING UPDATE,MB1482-H15309,6.214,S,0,-71.03905611,42.3712875,2015-02-07 08:08:28.0000000,2015-02-07 03:08:28.0000000,02/07/15,58,03:08:28.00,BOSTON,MA,2128,PARIS ST,US,5351596
140112,5351572,63428066,NCID,426315,8,0,214,0,SNOW323 02/07/2015 03:04:50 AM EST 26 mph,19.6,MOVING UPDATE,SNOW323,26.719,SW,0,-71.11187861,42.30206778,2015-02-07 08:04:50.0000000,2015-02-07 03:04:50.0000000,02/07/15,NA,03:04:50.00,BOSTON,MA,2130,WASHINGTON ST,US,5351597
140113,5351573,63428067,NCID,440237,8,0,231,0,MB2148-H08206 02/07/2015 03:08:38 AM EST 9 mph,28.6,MOVING UPDATE,MB2148-H08206,9.942,SW,0,-71.16632167,42.27637028,2015-02-07 08:08:37.0000000,2015-02-07 03:08:37.0000000,02/07/15,151,03:08:37.00,BOSTON,MA,2132,CONSTANCE RD,US,5351598
140114,5351574,63428068,NCID,426323,8,0,210,0,SNOW327 02/07/2015 03:05:06 AM EST 28 mph,15.6,MOVING UPDATE,SNOW327,28.583,SW,0,-71.112855,42.30102694,2015-02-07 08:05:06.0000000,2015-02-07 03:05:06.0000000,02/07/15,3697,03:05:06.00,BOSTON,MA,2130,ARBORWAY,US,5351599
140115,5351575,63428069,NCID,426305,8,0,217,0,SNOW318 02/07/2015 03:08:17 AM EST 26 mph,4.6,MOVING UPDATE,SNOW318,26.719,SW,0,-71.12565444,42.28884444,2015-02-07 08:08:17.0000000,2015-02-07 03:08:17.0000000,02/07/15,4139,03:08:17.00,BOSTON,MA,2131,SOUTH ST,US,5351600
140116,5351576,63428070,NCID,440129,2,0,90,0,MB2136-H08202 02/07/2015 03:08:54 AM EST 0 mph,5.3,STOP,MB2136-H08202,0,E,0,-71.10633972,42.30770722,2015-02-07 08:08:52.0000000,2015-02-07 03:08:52.0000000,02/07/15,3439,03:08:52.00,BOSTON,MA,2130,ROCKVALE CIR,US,5351601
140117,5351577,63428072,NCID,440175,8,0,312,0,MB2286-H08221 02/07/2015 03:08:42 AM EST 22 mph,29.8,MOVING UPDATE,MB2286-H08221,22.369,NW,0,-71.06059056,42.3304925,2015-02-07 08:08:42.0000000,2015-02-07 03:08:42.0000000,02/07/15,NA,03:08:42.00,BOSTON,MA,2118,ROAD-,US,5351602
140118,5351580,63428076,NCID,426325,8,0,70,0,SNOW328 02/07/2015 03:04:16 AM EST 8 mph,20.3,MOVING UPDATE,SNOW328,8.699,E,0,-71.16283,42.2775525,2015-02-07 08:04:16.0000000,2015-02-07 03:04:16.0000000,02/07/15,60,03:04:16.00,BOSTON,MA,2132,POWELL ST,US,5351605
140119,5351581,63428077,NCID,426325,8,0,27,0,SNOW328 02/07/2015 03:05:21 AM EST 4 mph,20.2,MOVING UPDATE,SNOW328,4.35,NE,0,-71.15967028,42.27852333,2015-02-07 08:05:21.0000000,2015-02-07 03:05:21.0000000,02/07/15,2102,03:05:21.00,BOSTON,MA,2132,LORETTE ST,US,5351606
140120,5351585,63428083,NCID,318977,8,0,7,0,MB961-H13310 02/07/2015 03:08:56 AM EST 6 mph,5.1,MOVING UPDATE,MB961-H13310,6.214,N,0,-71.1188925,42.28557639,2015-02-07 08:08:55.0000000,2015-02-07 03:08:55.0000000,02/07/15,435,03:08:55.00,BOSTON,MA,2131,BLAKEMORE ST,US,5351610
140121,5351590,63428101,NCID,426225,8,0,258,0,SNOW278 02/07/2015 03:08:03 AM EST 67 mph,6.7,MOVING UPDATE,SNOW278,67.108,W,0,-71.08386583,42.20337861,2015-02-07 08:08:03.0000000,2015-02-07 03:08:03.0000000,02/07/15,NA,03:08:03.00,RANDOLPH,MA,2368,21B,US,5351615
140122,5351591,63428102,NCID,440237,8,0,55,0,MB2148-H08206 02/07/2015 03:09:38 AM EST 13 mph,28.2,MOVING UPDATE,MB2148-H08206,13.049,NE,0,-71.16595917,42.27653222,2015-02-07 08:09:37.0000000,2015-02-07 03:09:37.0000000,02/07/15,136,03:09:37.00,BOSTON,MA,2132,CONSTANCE RD,US,5351616
140123,5351592,63428103,NCID,440113,8,0,208,0,MB1482-H15309 02/07/2015 03:09:27 AM EST 8 mph,12.6,MOVING UPDATE,MB1482-H15309,8.078,SW,0,-71.03895194,42.36980139,2015-02-07 08:09:28.0000000,2015-02-07 03:09:28.0000000,02/07/15,81,03:09:28.00,BOSTON,MA,2128,WINTHROP ST,US,5351617
140124,5351593,63428108,NCID,426225,8,0,258,0,SNOW278 02/07/2015 03:06:58 AM EST 64 mph,6.7,MOVING UPDATE,SNOW278,64.623,W,0,-71.06098639,42.20651139,2015-02-07 08:06:58.0000000,2015-02-07 03:06:58.0000000,02/07/15,NA,03:06:58.00,QUINCY,MA,2169,5B,US,5351618
140125,5351594,63428121,NCID,426225,8,0,213,0,SNOW278 02/07/2015 03:04:43 AM EST 53 mph,6.6,MOVING UPDATE,SNOW278,53.438,SW,0,-71.02483556,42.22614528,2015-02-07 08:04:43.0000000,2015-02-07 03:04:43.0000000,02/07/15,NA,03:04:43.00,BRAINTREE,MA,2184,RT-3,US,5351619
140126,5351598,63428127,NCID,426225,8,0,267,0,SNOW278 02/07/2015 03:09:08 AM EST 71 mph,6.7,MOVING UPDATE,SNOW278,71.458,W,0,-71.10790361,42.20368444,2015-02-07 08:09:08.0000000,2015-02-07 03:09:08.0000000,02/07/15,NA,03:09:08.00,CANTON,MA,2021,RAMP-,US,5351623
140127,5351602,63428131,NCID,440179,2,0,382,0,MB1980-H99319 02/07/2015 03:09:55 AM EST 0 mph,30,STOP,MB1980-H99319,0,N,0,-71.00873861,42.38598417,2015-02-07 08:09:53.0000000,2015-02-07 03:09:53.0000000,02/07/15,909,03:09:53.00,BOSTON,MA,2128,ROAD-,US,5351627
140128,5351605,63428134,NCID,426019,8,0,121,0,SNOW175 02/07/2015 03:04:35 AM EST 28 mph,30.4,MOVING UPDATE,SNOW175,28.583,SE,0,-71.04216806,42.34717167,2015-02-07 08:04:35.0000000,2015-02-07 03:04:35.0000000,02/07/15,NA,03:04:35.00,BOSTON,MA,2210,AIRPORT HOV LN,US,5351630
140129,5351606,63428135,NCID,440175,8,0,12,0,MB2286-H08221 02/07/2015 03:09:42 AM EST 29 mph,29.1,MOVING UPDATE,MB2286-H08221,29.826,N,0,-71.06477028,42.33597333,2015-02-07 08:09:42.0000000,2015-02-07 03:09:42.0000000,02/07/15,NA,03:09:42.00,BOSTON,MA,2118,RAMP-,US,5351631
140130,5351607,63428136,NCID,426019,8,0,147,0,SNOW175 02/07/2015 03:05:40 AM EST 13 mph,30.4,MOVING UPDATE,SNOW175,13.049,SE,0,-71.035795,42.34730583,2015-02-07 08:05:40.0000000,2015-02-07 03:05:40.0000000,02/07/15,337,03:05:40.00,BOSTON,MA,2210,I-90,US,5351632
140131,5351608,63428149,NCID,318977,8,0,7,0,MB961-H13310 02/07/2015 03:09:56 AM EST 20 mph,5.1,MOVING UPDATE,MB961-H13310,20.505,N,0,-71.11817111,42.2898425,2015-02-07 08:09:55.0000000,2015-02-07 03:09:55.0000000,02/07/15,338,03:09:55.00,BOSTON,MA,2131,SOUTHBOURNE RD,US,5351633
140132,5351609,63428150,NCID,426373,8,0,43,0,SNOW352 02/07/2015 03:09:57 AM EST 19 mph,9.2,MOVING UPDATE,SNOW352,19.884,NE,0,-71.07643056,42.307105,2015-02-07 08:09:57.0000000,2015-02-07 03:09:57.0000000,02/07/15,211,03:09:57.00,BOSTON,MA,2121,STANWOOD ST,US,5351634
140133,5351610,63428153,NCID,426427,8,0,24,0,SNOW379 02/07/2015 03:05:18 AM EST 6 mph,4.2,MOVING UPDATE,SNOW379,6.214,NE,0,-71.05712944,42.32945861,2015-02-07 08:05:18.0000000,2015-02-07 03:05:18.0000000,02/07/15,5,03:05:18.00,BOSTON,MA,2127,SOUTHAMPTON ST,US,5351635
140134,5351611,63428154,NCID,426019,8,0,28,0,SNOW175 02/07/2015 03:06:45 AM EST 6 mph,30.2,MOVING UPDATE,SNOW175,6.214,NE,0,-71.0316,42.34536417,2015-02-07 08:06:45.0000000,2015-02-07 03:06:45.0000000,02/07/15,23,03:06:45.00,BOSTON,MA,2210,NORTHERN AVE,US,5351636
140135,5351612,63428155,NCID,426427,2,0,382,0,SNOW379 02/07/2015 03:05:28 AM EST 0 mph,4,STOP,SNOW379,0,N,0,-71.0569525,42.32992,2015-02-07 08:05:28.0000000,2015-02-07 03:05:28.0000000,02/07/15,584,03:05:28.00,BOSTON,MA,2127,TRANSIT ST,US,5351637
140136,5351614,63428157,NCID,319045,8,0,21,0,MB2274-H12206 02/07/2015 03:09:44 AM EST 20 mph,5.1,MOVING UPDATE,MB2274-H12206,20.505,N,0,-71.14705,42.26124889,2015-02-07 08:09:43.0000000,2015-02-07 03:09:43.0000000,02/07/15,NA,03:09:43.00,BOSTON,MA,2132,STONY BROOK RESERVATION TRAILS,US,5351639
140137,5351617,63428160,NCID,426427,8,0,39,0,SNOW379 02/07/2015 03:08:24 AM EST 15 mph,4.2,MOVING UPDATE,SNOW379,15.534,NE,0,-71.05476917,42.34246194,2015-02-07 08:08:24.0000000,2015-02-07 03:08:24.0000000,02/07/15,81,03:08:24.00,BOSTON,MA,2127,W 3RD ST,US,5351642
140138,5351618,63428161,NCID,440215,8,0,267,0,MB1991-H10506 02/07/2015 03:10:18 AM EST 10 mph,5.7,MOVING UPDATE,MB1991-H10506,10.563,W,0,-71.13774861,42.28614889,2015-02-07 08:10:17.0000000,2015-02-07 03:10:17.0000000,02/07/15,184,03:10:17.00,BOSTON,MA,2131,WALWORTH ST,US,5351643
140139,5351619,63428162,NCID,426375,8,0,72,0,SNOW353 02/07/2015 03:06:37 AM EST 19 mph,8.3,MOVING UPDATE,SNOW353,19.884,E,0,-71.08826444,42.29784583,2015-02-07 08:06:37.0000000,2015-02-07 03:06:37.0000000,02/07/15,28,03:06:37.00,BOSTON,MA,2124,CALDER ST,US,5351644
140140,5351620,63428163,NCID,426375,8,0,12,0,SNOW353 02/07/2015 03:07:43 AM EST 17 mph,8.1,MOVING UPDATE,SNOW353,17.398,N,0,-71.08669778,42.29853778,2015-02-07 08:07:43.0000000,2015-02-07 03:07:43.0000000,02/07/15,768,03:07:43.00,BOSTON,MA,2124,WALES ST,US,5351645
140141,5351622,63428165,NCID,426373,8,0,78,0,SNOW352 02/07/2015 03:08:52 AM EST 26 mph,9.3,MOVING UPDATE,SNOW352,26.719,E,0,-71.08357583,42.3035,2015-02-07 08:08:52.0000000,2015-02-07 03:08:52.0000000,02/07/15,28,03:08:52.00,BOSTON,MA,2121,WOLCOTT ST,US,5351647
140142,5351623,63428166,NCID,426375,8,0,81,0,SNOW353 02/07/2015 03:08:48 AM EST 24 mph,8.3,MOVING UPDATE,SNOW353,24.233,E,0,-71.08357583,42.30348389,2015-02-07 08:08:48.0000000,2015-02-07 03:08:48.0000000,02/07/15,28,03:08:48.00,BOSTON,MA,2121,WOLCOTT ST,US,5351648
140143,5351624,63428168,NCID,319025,2,0,57,0,MB2573-H13304 02/07/2015 03:10:44 AM EST 0 mph,5.2,STOP,MB2573-H13304,0,NE,0,-71.14652056,42.3504875,2015-02-07 08:10:44.0000000,2015-02-07 03:10:44.0000000,02/07/15,709,03:10:44.00,BOSTON,MA,2135,WARREN ST,US,5351649
140144,5351625,63428171,NCID,426427,5,0,357,0,SNOW379 02/07/2015 03:06:08 AM EST 24 mph,4.1,MOVING CONFIRMATION,SNOW379,24.233,N,0,-71.05700611,42.33213,2015-02-07 08:06:08.0000000,2015-02-07 03:06:08.0000000,02/07/15,493,03:06:08.00,BOSTON,MA,2127,MIDDLE ST,US,5351650
140145,5351628,63428174,NCID,426427,8,0,358,0,SNOW379 02/07/2015 03:07:19 AM EST 22 mph,4.1,MOVING UPDATE,SNOW379,22.369,N,0,-71.0571025,42.33880861,2015-02-07 08:07:19.0000000,2015-02-07 03:07:19.0000000,02/07/15,264,03:07:19.00,BOSTON,MA,2127,SOUTH BOSTON BYPASS RD,US,5351653
140146,5351629,63428175,NCID,426373,5,0,27,0,SNOW352 02/07/2015 03:05:31 AM EST 19 mph,9.2,MOVING CONFIRMATION,SNOW352,19.884,NE,0,-71.0929475,42.29490083,2015-02-07 08:05:31.0000000,2015-02-07 03:05:31.0000000,02/07/15,154,03:05:31.00,BOSTON,MA,2124,AUSTIN ST,US,5351654
140147,5351630,63428176,NCID,426375,5,0,28,0,SNOW353 02/07/2015 03:05:27 AM EST 17 mph,8.2,MOVING CONFIRMATION,SNOW353,17.398,NE,0,-71.09299056,42.29487417,2015-02-07 08:05:27.0000000,2015-02-07 03:05:27.0000000,02/07/15,156,03:05:27.00,BOSTON,MA,2124,AUSTIN ST,US,5351655
140148,5351632,63428178,NCID,440795,8,0,261,0,MB942-H06206 02/07/2015 03:10:15 AM EST 15 mph,5.7,MOVING UPDATE,MB942-H06206,15.534,W,0,-71.13793861,42.28610528,2015-02-07 08:10:15.0000000,2015-02-07 03:10:15.0000000,02/07/15,188,03:10:15.00,BOSTON,MA,2131,NEWBURG ST,US,5351657
140149,5351633,63428179,NCID,426427,8,0,27,0,SNOW379 02/07/2015 03:09:29 AM EST 19 mph,4.2,MOVING UPDATE,SNOW379,19.884,NE,0,-71.05100333,42.34724694,2015-02-07 08:09:29.0000000,2015-02-07 03:09:29.0000000,02/07/15,248,03:09:29.00,BOSTON,MA,2210,AIRPORT HOV LN,US,5351658
140150,5351634,63428180,NCID,426373,8,0,72,0,SNOW352 02/07/2015 03:06:36 AM EST 19 mph,9.3,MOVING UPDATE,SNOW352,19.884,E,0,-71.08874194,42.29778167,2015-02-07 08:06:36.0000000,2015-02-07 03:06:36.0000000,02/07/15,37,03:06:36.00,BOSTON,MA,2124,CALDER ST,US,5351659
140151,5351636,63428182,NCID,426427,8,0,129,0,SNOW379 02/07/2015 03:10:35 AM EST 19 mph,4.4,MOVING UPDATE,SNOW379,19.884,SE,0,-71.04735,42.34959111,2015-02-07 08:10:35.0000000,2015-02-07 03:10:35.0000000,02/07/15,381,03:10:35.00,BOSTON,MA,2210,W SERVICE RD EXT,US,5351661
140152,5351637,63428183,NCID,426373,8,0,55,0,SNOW352 02/07/2015 03:07:41 AM EST 8 mph,9.2,MOVING UPDATE,SNOW352,8.699,NE,0,-71.08688583,42.29817861,2015-02-07 08:07:41.0000000,2015-02-07 03:07:41.0000000,02/07/15,NA,03:07:41.00,BOSTON,MA,2124,BLUE HILL AVE,US,5351662
140153,5351643,63428191,NCID,440113,8,0,51,0,MB1482-H15309 02/07/2015 03:10:27 AM EST 5 mph,12.2,MOVING UPDATE,MB1482-H15309,5.592,NE,0,-71.03949278,42.36936917,2015-02-07 08:10:28.0000000,2015-02-07 03:10:28.0000000,02/07/15,16,03:10:28.00,BOSTON,MA,2128,HENRY ST,US,5351668
140154,5351644,63428192,NCID,426057,5,0,340,0,SNOW194 02/07/2015 03:06:06 AM EST 19 mph,15.1,MOVING CONFIRMATION,SNOW194,19.884,N,0,-71.07500889,42.32541361,2015-02-07 08:06:06.0000000,2015-02-07 03:06:06.0000000,02/07/15,410,03:06:06.00,BOSTON,MA,2119,MT PLEASANT AVE,US,5351669
140155,5351645,63428197,NCID,426057,8,0,105,0,SNOW194 02/07/2015 03:09:27 AM EST 24 mph,15.3,MOVING UPDATE,SNOW194,24.233,E,0,-71.06457,42.33100333,2015-02-07 08:09:27.0000000,2015-02-07 03:09:27.0000000,02/07/15,246,03:09:27.00,BOSTON,MA,2118,NEWMARKET SQ,US,5351670
140156,5351647,63428199,NCID,440175,8,0,22,0,MB2286-H08221 02/07/2015 03:10:42 AM EST 7 mph,29.1,MOVING UPDATE,MB2286-H08221,7.456,N,0,-71.06206889,42.34097361,2015-02-07 08:10:42.0000000,2015-02-07 03:10:42.0000000,02/07/15,NA,03:10:42.00,BOSTON,MA,2118,FRONTAGE RD,US,5351672
140157,5351650,63428203,NCID,319069,3,1,382,0,MB335-H12231 02/07/2015 03:07:42 AM EST Stop: 0H:3M,5,MOVING,MB335-H12231,0,,210,-71.0894825,42.29765694,2015-02-07 08:11:21.0000000,2015-02-07 03:11:21.0000000,02/07/15,49,03:11:21.00,BOSTON,MA,2124,ANGELL ST,US,5351675
140158,5351651,63428204,NCID,319069,5,0,250,0,MB335-H12231 02/07/2015 03:11:21 AM EST 6 mph,5.7,MOVING CONFIRMATION,MB335-H12231,6.214,W,0,-71.08970139,42.29758694,2015-02-07 08:11:22.0000000,2015-02-07 03:11:22.0000000,02/07/15,55,03:11:22.00,BOSTON,MA,2124,ANGELL ST,US,5351676
140159,5351652,63428211,NCID,440795,8,0,270,0,MB942-H06206 02/07/2015 03:11:15 AM EST 19 mph,5.7,MOVING UPDATE,MB942-H06206,19.884,W,0,-71.14429972,42.28605167,2015-02-07 08:11:15.0000000,2015-02-07 03:11:15.0000000,02/07/15,307,03:11:15.00,BOSTON,MA,2131,BRADWOOD ST,US,5351677
140160,5351653,63428241,NCID,426393,8,0,106,0,SNOW362 02/07/2015 03:09:41 AM EST 24 mph,14.3,MOVING UPDATE,SNOW362,24.233,E,0,-71.04397583,42.34781028,2015-02-07 08:09:49.0000000,2015-02-07 03:09:49.0000000,02/07/15,NA,03:09:49.00,BOSTON,MA,2210,WORLD TRADE CENTER AVE,US,5351678
140161,5351658,63428246,NCID,456225,8,0,229,0,MB90-H14316 02/07/2015 03:11:04 AM EST 13 mph,9.6,MOVING UPDATE,MB90-H14316,13.67,SW,0,-71.15455417,42.28494861,2015-02-07 08:11:04.0000000,2015-02-07 03:11:04.0000000,02/07/15,18,03:11:04.00,BOSTON,MA,2132,HASTINGS ST,US,5351683
140162,5351664,63428258,NCID,426385,8,0,357,0,SNOW358 02/07/2015 03:07:17 AM EST 19 mph,23.1,MOVING UPDATE,SNOW358,19.884,N,0,-71.05710778,42.33917333,2015-02-07 08:07:17.0000000,2015-02-07 03:07:17.0000000,02/07/15,NA,03:07:17.00,BOSTON,MA,2127,HAUL RD,US,5351689
140163,5351666,63428260,NCID,426385,2,0,382,0,SNOW358 02/07/2015 03:09:07 AM EST 0 mph,23,STOP,SNOW358,0,N,0,-71.05709722,42.340225,2015-02-07 08:09:07.0000000,2015-02-07 03:09:07.0000000,02/07/15,NA,03:09:07.00,BOSTON,MA,2127,,US,5351691
140164,5351667,63428265,NCID,426317,8,0,45,0,SNOW324 02/07/2015 03:12:04 AM EST 33 mph,28.2,MOVING UPDATE,SNOW324,33.554,NE,0,-71.13351861,42.29642944,2015-02-07 08:12:04.0000000,2015-02-07 03:12:04.0000000,02/07/15,1303,03:12:04.00,BOSTON,MA,2132,SHREWSBURY RD,US,5351692
